ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
747481,IN MOTION HOME HEALTH LLC,TX,MCALLEN,78501,208 LINDBERG AVE,Proprietary,9566838866,Yes,Yes,Yes,Yes,Yes,No,2010-11-04 00:00:00,2.5,5,95.7,99.2,100.0,100.0,68.6,82.3,100.0,100.0,100.0,99.6,39.8,43.1,53.7,44.9,38.3,28.3,15.4,7.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,28676,196,250,26.191502,-98.223711,19,23,44,26,29,55,0,39,54,25,49,83,2957,28676,215,48,21201
747491,1ST CHOICE HOME HEALTH,TX,EL PASO,79925,10662 VISTA DEL SOL,Proprietary,9158559333,Yes,Yes,Yes,Yes,Yes,Yes,2010-10-27 00:00:00,2.0,5,82.0,100.0,100.0,99.8,39.1,20.9,100.0,100.0,100.0,100.0,44.8,38.6,34.7,50.4,20.1,27.8,17.5,11.8,Worse Than Expected,Same As Expected,1,0,5.5,0.1,4.33,9.25,0.0,0.0,6.0,0.3,0.0,18226,382,600,31.7546763,-106.3403526,34,130,66,51,64,37,128,119,86,79,49,139,5765,18226,141,48,4312
747497,PARKWAY HEALTHCARE SERVICES,TX,STAFFORD,77477,10311 W AIRPORT BLVD SUITE 107,Proprietary,2817417783,Yes,Yes,Yes,Yes,Yes,Yes,2011-02-03 00:00:00,4.5,5,91.4,97.7,99.3,94.1,57.3,61.0,99.4,98.7,90.5,93.1,78.6,86.1,94.4,88.5,76.6,65.5,10.6,9.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,1.5,0.0,0.0,1.5,0.0,0.0,27799,217,138,29.6404252,-95.5613535,8,11,33,22,143,0,14,7,41,33,36,7,2993,27799,157,48,671800
747503,NORTH TEXAS HOME CARE,TX,LEWISVILLE,75067,522 S EDMONDS LANE SUITE 103,Proprietary,9724200489,Yes,Yes,Yes,Yes,Yes,Yes,2011-03-03 00:00:00,3.5,5,97.3,94.0,100.0,100.0,87.7,94.5,100.0,92.0,97.9,100.0,70.5,63.2,74.8,78.7,63.0,55.1,21.0,16.0,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,16231,188,274,33.043878,-97.010625,47,45,14,14,0,68,38,91,15,12,15,103,3967,16231,121,48,21744
747504,TEXAS SENIOR HOMEHEALTH INC,TX,DALLAS,75252,17950 PRESTON RD SUITE 450,Proprietary,9722484502,Yes,Yes,Yes,Yes,Yes,Yes,2011-03-01 00:00:00,3.0,5,93.1,98.9,100.0,100.0,67.1,82.8,100.0,100.0,100.0,100.0,52.5,49.2,69.5,59.9,57.5,51.1,15.7,6.2,Same As Expected,Same As Expected,1,1,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,64356,213,348,32.9966427,-96.797571,89,50,29,26,19,0,81,89,101,6,54,17,3705,64356,85,48,31708
747506,AMERICAN STAR HOME HEALTH CARE INC,TX,LUBBOCK,79410,3805 22ND STREET STE 1-C,Proprietary,8066876547,Yes,Yes,Yes,Yes,Yes,Yes,2011-01-11 00:00:00,3.5,5,95.7,97.5,100.0,100.0,55.6,64.6,100.0,100.0,100.0,98.8,68.6,68.7,80.5,68.1,69.7,78.7,16.3,11.7,Same As Expected,Same As Expected,1,1,2.0,0.0,0.05,1.0,0.0,0.0,3.0,0.0,0.0,17277,119,254,33.574802,-101.897126,12,15,23,26,39,4,18,14,73,39,74,36,3515,17277,303,48,1602
747517,POST-HEALTH HOME CARE,TX,HOUSTON,77008,909 W 15TH 1/2 ST,Proprietary,2815705028,Yes,Yes,Yes,Yes,Yes,Yes,2011-02-15 00:00:00,4.0,5,90.4,98.6,99.7,100.0,73.8,90.1,99.4,100.0,100.0,100.0,80.1,79.8,84.8,85.7,74.6,80.2,23.8,17.0,Same As Expected,Same As Expected,1,1,5.2,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,51305,176,334,29.79898,-95.414625,0,70,16,0,83,7,118,39,42,35,23,77,4892,51305,201,48,511200
747521,BEYONDFAITH HOMECARE & REHAB LLC,TX,ALEDO,76008,109 LARSON LANE SUITE 100,Proprietary,8174412747,Yes,Yes,Yes,Yes,Yes,Yes,2011-03-16 00:00:00,3.5,5,97.7,96.4,99.5,98.3,77.1,86.8,99.2,99.8,100.0,99.8,71.7,54.6,77.2,65.4,65.0,46.7,16.2,17.1,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.5,0.5,1.0,7.0,0.0,0.0,44761,317,378,32.6854339,-97.6019297,80,58,56,75,31,17,15,44,92,142,48,37,7941,44761,367,48,140704
747523,NEW LIFE HOME HEALTHCARE SERVICES,TX,WICHITA FALLS,76301,1106 TRAVIS ST STE 130,Proprietary,9407613223,Yes,Yes,Yes,Yes,Yes,Yes,2011-02-14 00:00:00,4.0,5,98.9,98.9,100.0,100.0,54.9,87.3,100.0,99.3,100.0,100.0,75.0,83.3,77.2,65.0,60.3,57.4,16.0,13.1,Same As Expected,Same As Expected,1,1,0.0,0.0,3.0,4.6,0.01,2.2,6.0,0.2,0.2,16082,106,77,33.9072462,-98.4915386,0,30,55,5,0,16,0,4,50,23,0,0,1374,16082,485,48,10100
747535,CAREPLUS HEALTH SERVICES INC,TX,CARROLLTON,75006,"2340 E TRINITY MILLS ROAD, SUITE 230",Proprietary,2142341612,Yes,Yes,Yes,Yes,Yes,Yes,2011-02-03 00:00:00,3.5,5,90.6,94.0,96.3,84.0,65.7,81.1,98.4,94.9,77.3,98.0,73.2,63.4,71.6,70.1,66.8,65.1,15.2,10.4,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,0.25,0.0,0.0,2.5,0.0,0.1,45043,461,467,32.9845801,-96.8736591,100,209,104,29,14,5,92,36,219,74,22,24,6224,45043,113,48,13721
747538,ALLY HOME HEALTH,TX,DALLAS,75231,5430 GLEN LAKES DRIVE SUITE 260,Proprietary,2143632559,Yes,Yes,Yes,Yes,Yes,Yes,2011-03-22 00:00:00,2.0,5,93.9,96.6,99.5,97.4,55.2,75.4,100.0,99.7,100.0,100.0,51.6,43.5,57.8,47.3,55.0,54.8,19.4,9.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.13,0.0,0.0,0.0,2.0,0.0,0.0,48136,46,158,32.8830755,-96.7684163,1,0,0,14,9,22,1,19,12,11,32,83,1280,48136,113,48,7822
747539,AMITY HEALTH CARE SERVICES,TX,PLANO,75075,641 W PLANO PKWY SUITE 311,Proprietary,9729315400,Yes,Yes,Yes,Yes,Yes,Yes,2011-05-23 00:00:00,2.5,5,94.3,98.1,100.0,87.7,69.2,83.4,99.1,100.0,100.0,99.5,61.0,52.7,68.5,51.0,41.5,45.7,25.1,9.4,Same As Expected,Same As Expected,1,1,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,35541,263,511,33.0100324,-96.7129239,13,34,74,92,50,0,24,100,208,110,34,35,5816,35541,85,48,31802
747542,COASTAL HOME HEALTH CARE,TX,CORPUS CHRISTI,78405,5541 BEAR LANE,Proprietary,3617585200,Yes,Yes,Yes,Yes,Yes,Yes,2011-05-16 00:00:00,3.0,5,91.8,100.0,100.0,96.9,30.8,42.4,100.0,100.0,97.8,96.9,58.3,49.3,70.0,63.9,71.2,66.9,14.3,19.0,Same As Expected,Same As Expected,1,1,0.1,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,13593,205,332,27.7637625,-97.4628781,6,58,66,32,26,17,23,62,58,43,74,72,4060,13593,355,48,800
747573,THE HOME HEALTH TEAM,TX,DALLAS,75238,10935 ESTATE LANE SUITE 335,Proprietary,2146130400,Yes,Yes,Yes,Yes,Yes,Yes,2011-06-10 00:00:00,3.0,5,90.0,100.0,100.0,96.4,82.5,95.4,100.0,100.0,100.0,100.0,42.7,43.2,53.6,50.4,44.3,35.0,8.5,12.1,Same As Expected,Same As Expected,1,1,5.0,0.0,1.5,2.0,0.0,0.0,5.0,0.0,0.0,14651,29,89,32.8818335,-96.6954672,14,0,15,0,0,0,10,8,28,33,0,10,4809,14651,113,48,13011
747576,EXCELLENCE HOME HEALTHCARE,TX,HOUSTON,77058,1322 SPACE PARK DRIVE SUITE C-136,Proprietary,2813330100,Yes,Yes,Yes,Yes,Yes,Yes,2011-03-21 00:00:00,3.0,5,96.6,100.0,100.0,98.9,58.6,78.9,100.0,100.0,100.0,100.0,53.9,43.1,59.3,58.2,51.1,55.7,10.3,15.6,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,3.0,0.0,0.0,3.5,0.01,0.0,37842,391,440,29.5466634,-95.0973676,86,80,43,73,64,45,90,85,83,49,62,71,4973,37842,201,48,341202
747579,SIGNAL HOME HEALTH CARE LLC,TX,SAN ANTONIO,78228,4538 CENTERVIEW DR SUITE 222,Proprietary,2107327600,Yes,Yes,Yes,Yes,Yes,Yes,2011-06-24 00:00:00,3.0,5,83.8,99.6,100.0,99.2,56.8,73.5,95.8,98.0,97.5,96.6,56.3,54.5,65.9,72.2,51.9,45.1,15.3,13.1,Same As Expected,Same As Expected,1,1,4.0,0.0,2.0,2.0,1.0,3.0,4.0,0.0,0.25,21965,339,534,29.48752,-98.5722967,31,94,68,26,76,44,56,114,120,100,56,88,6150,21965,29,48,180604
747581,CAPITOL HOME HEALTH,TX,AUSTIN,78759,9015 MOUNTAIN RIDGE DRIVE STE#210,Proprietary,5124676900,Yes,Yes,Yes,Yes,Yes,Yes,2011-07-13 00:00:00,4.0,5,96.5,99.4,99.8,98.1,67.3,71.5,99.8,99.5,99.0,99.6,66.3,59.8,72.6,75.1,74.1,60.4,16.1,13.3,Same As Expected,Same As Expected,1,1,8.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,57296,292,264,30.3873706,-97.7530113,62,60,57,40,48,25,16,39,46,58,51,54,3566,57296,453,48,1706
747613,CARE PROFESSIONAL NURSING INC,TX,SAN ANTONIO,78213,6655 FIRST PARK TEN BLVD SUITE 110,Proprietary,2107344040,Yes,Yes,Yes,Yes,Yes,Yes,2011-09-23 00:00:00,2.5,4,93.1,98.3,100.0,44.1,91.5,84.7,100.0,100.0,100.0,98.3,54.4,48.5,69.9,43.0,31.3,40.2,36.6,2.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.0,0.25,0.5,1.0,0.05,0.1,19189,278,409,29.4901515,-98.5423254,36,83,58,39,22,40,61,66,47,72,81,82,5714,19189,29,48,180901
747614,TLC HOME HEALTHCARE SERVICES INC,TX,EL PASO,79925,5959 GATEWAY WEST SUITE 250,Proprietary,9157724852,Yes,Yes,Yes,Yes,Yes,Yes,2011-09-27 00:00:00,2.5,4,88.9,96.2,99.3,99.0,73.7,78.6,98.7,99.5,99.6,97.5,56.0,41.4,56.9,56.4,50.7,42.3,16.7,16.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.02,0.25,0.0,0.0,1.05,0.01,0.0,11548,325,688,31.7820065,-106.4157544,14,72,165,43,31,0,75,116,246,82,99,70,7605,11548,141,48,3402
747625,BEYONDFAITH HOMECARE & REHAB LLC,TX,DALLAS,75251,7616 LBJ FREEWAY SUITE 530,Proprietary,9729809397,Yes,Yes,Yes,Yes,Yes,Yes,2011-06-03 00:00:00,3.0,5,93.6,95.2,99.5,99.6,58.1,78.3,100.0,99.5,97.4,98.7,68.0,54.3,67.5,73.0,55.4,42.4,12.5,9.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,0.25,0.0,0.5,5.25,0.0,0.25,67168,885,921,32.9232112,-96.7757799,55,195,157,152,74,252,116,69,186,178,170,202,6553,67168,113,48,13200
747628,MI FAMILIA HOME HEALTH,TX,ALICE,78332,1881 SOUTH REYNOLDS SUITE B,Proprietary,3613964803,Yes,Yes,Yes,Yes,Yes,Yes,2011-10-04 00:00:00,3.0,4,85.1,100.0,98.8,90.4,49.0,61.4,100.0,100.0,100.0,94.4,65.3,52.0,72.1,56.3,58.2,48.7,11.1,9.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,14934,285,448,27.7325212,-98.0732032,45,49,44,60,34,53,26,42,119,77,65,119,4427,14934,249,48,950600
747630,TRIO HOME CARE,TX,DENTON,76201,210 S ELM STREET STE 107,Proprietary,9403812288,Yes,Yes,Yes,Yes,Yes,Yes,2011-10-05 00:00:00,2.0,4,84.8,97.4,99.5,97.4,80.0,84.1,100.0,100.0,100.0,97.5,50.8,45.2,52.3,34.1,38.2,46.0,17.1,9.0,Same As Expected,Same As Expected,1,1,3.75,0.0,1.5,3.0,0.0,0.0,3.5,0.0,0.0,15253,13,22,33.2130839,-97.1340028,13,0,0,0,0,0,7,0,2,7,0,6,2617,15253,121,48,21100
747649,AMORICAN HOMEHEALTH SERVICES LLC,TX,EL PASO,79903,3325 MONTANA AVENUE SUITE A,Proprietary,9155623334,Yes,Yes,Yes,Yes,Yes,Yes,2011-11-29 00:00:00,2.5,4,86.1,97.8,100.0,99.6,94.0,97.4,100.0,99.1,100.0,100.0,55.5,40.0,51.9,49.8,52.1,42.8,16.3,10.2,Same As Expected,Same As Expected,1,1,0.0,0.0,0.1,2.0,0.0,0.0,2.0,0.0,0.0,16312,173,279,31.78393,-106.4542929,43,30,9,36,21,34,66,85,32,32,46,18,3445,16312,141,48,2400
747658,HEALTH AT HOME,TX,AUSTIN,78731,4100 JACKSON AVENUE,Proprietary,5123232324,Yes,Yes,Yes,Yes,Yes,Yes,2011-10-31 00:00:00,4.5,4,90.9,96.5,100.0,98.9,98.1,97.7,98.9,97.4,98.0,100.0,82.2,80.6,94.7,75.9,65.4,76.1,16.3,11.1,Same As Expected,Same As Expected,1,1,2.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,50115,313,521,30.3151408,-97.7557093,40,27,58,31,118,39,34,31,78,72,41,265,3920,50115,453,48,101
747665,HOMEPOINT HEALTH SERVICES,TX,PALESTINE,75801,4002 SOUTH LOOP 256 SUITE M,Proprietary,9037235037,Yes,Yes,Yes,Yes,Yes,Yes,2012-02-15 00:00:00,2.5,4,95.9,92.7,100.0,100.0,73.7,76.0,100.0,100.0,100.0,98.0,62.2,54.9,61.5,48.2,46.3,48.1,20.1,12.6,Same As Expected,Same As Expected,1,1,0.0,0.0,0.2,1.3,0.0,0.0,1.7,0.0,0.0,14345,105,171,31.7416182,-95.6465789,18,11,38,11,10,17,14,15,55,34,6,47,2606,14345,1,48,950700
747668,REGENCY HOME HEALTH OF SCHULENBURG,TX,SCHULENBURG,78956,309 KESSLER,Proprietary,9797434663,Yes,Yes,Yes,Yes,Yes,Yes,2012-03-01 00:00:00,3.0,4,86.8,99.2,100.0,99.2,60.4,78.1,99.2,99.2,100.0,99.2,55.3,57.7,71.1,49.7,62.5,55.7,16.5,13.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,27557,532,748,29.683551,-96.9034682,132,65,112,89,69,65,6,106,154,95,129,258,5073,27557,149,48,970600
747678,SHIELDS HEALTHCARE SERVICES PLLC,TX,HOUSTON,77057,6260 WESTPARK DRIVE SUITE #277,Proprietary,8324121213,Yes,Yes,Yes,Yes,Yes,Yes,2012-01-23 00:00:00,2.0,4,89.6,97.4,98.4,92.1,48.0,64.9,98.7,98.5,100.0,94.8,49.7,40.9,58.8,33.7,36.7,43.7,18.4,11.2,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,11074,33,85,29.7245595,-95.4947143,0,33,0,0,0,0,0,72,0,0,0,13,7008,11074,201,48,432701
747702,GENUINE HEALTHCARE SERVICES INC,TX,MCALLEN,78501,3243 N 38TH ST STE A,Proprietary,9566836296,Yes,Yes,Yes,Yes,Yes,Yes,2012-05-17 00:00:00,2.0,4,85.2,100.0,100.0,100.0,17.5,26.4,100.0,100.0,100.0,98.1,50.9,39.8,48.6,52.9,33.6,38.7,12.9,9.3,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.0,0.0,0.0,1.25,0.0,0.0,18332,298,685,26.237899,-98.258149,5,71,106,11,75,30,134,92,208,59,64,128,7802,18332,215,48,20721
747707,SERENITY PLUS HOME HEALTH INC,TX,THE COLONY,75056,5200 PAIGE RD SUITE 403,Proprietary,2142507744,Yes,Yes,Yes,Yes,Yes,Yes,2012-01-30 00:00:00,4.0,4,95.7,93.4,100.0,100.0,37.1,67.8,100.0,100.0,100.0,98.9,79.2,68.4,82.2,91.8,84.6,58.1,21.1,9.8,Same As Expected,Same As Expected,1,1,3.0,0.0,1.5,2.0,0.25,0.25,2.0,0.25,0.0,31408,239,374,33.0859924,-96.8760791,46,89,59,34,11,0,32,39,70,163,45,25,13157,31408,121,48,21519
747711,3 ALPINE HOME HEALTH,TX,HOUSTON,77074,8303 SOUTHWEST FWY STE 338,Proprietary,2818859271,Yes,Yes,Yes,Yes,Yes,Yes,2012-06-28 00:00:00,2.5,4,83.4,99.4,100.0,100.0,99.2,93.9,100.0,100.0,100.0,100.0,48.8,34.6,49.4,72.3,34.0,37.9,17.8,5.4,Same As Expected,Same As Expected,1,1,1.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16153,116,211,29.6883802,-95.5287437,9,18,41,20,6,22,42,1,61,12,34,61,4378,16153,201,48,422900
747734,THE LEGACY AT HOME,TX,PLANO,75024,6101 OHIO DR STE 100,Non - Profit Religious,9722447700,Yes,Yes,Yes,Yes,Yes,Yes,2012-03-02 00:00:00,3.5,4,94.0,96.8,100.0,98.9,91.5,92.6,100.0,100.0,100.0,99.6,61.6,54.0,74.5,62.1,66.5,62.7,12.8,10.7,Same As Expected,Same As Expected,1,1,2.0,0.0,0.1,1.0,0.0,0.0,3.25,0.0,0.0,42089,252,370,33.0574044,-96.7903618,44,31,52,0,50,75,40,15,28,55,86,146,7436,42089,85,48,31652
747741,NOVUS HOME CARE,TX,FRISCO,75034,2595 DALLAS PARKWAY SUITE 440,Proprietary,9729053913,Yes,Yes,Yes,Yes,Yes,Yes,2012-06-18 00:00:00,2.0,4,59.7,97.6,98.8,94.8,76.9,88.7,99.5,99.9,99.9,99.8,37.6,36.4,33.3,25.3,23.0,35.3,17.6,9.5,Same As Expected,Same As Expected,1,1,0.0,0.0,20.0,12.0,8.0,12.0,15.0,3.0,2.0,57566,108,195,33.1002231,-96.8239489,51,6,23,7,21,0,82,20,54,31,8,0,2604,57566,85,48,30504
747768,FAMILY FIRST PALLIATIVE HOME CARE INC,TX,ENNIS,75119,107 SW MAIN STREET,Proprietary,9728786877,Yes,Yes,Yes,Yes,Yes,Yes,2012-12-12 00:00:00,2.5,3,90.9,97.7,98.8,83.7,77.6,76.1,98.9,100.0,100.0,97.7,54.9,52.7,48.7,57.1,44.4,44.6,16.3,11.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.5,0.5,0.0,2.0,0.0,0.0,12881,162,455,32.327329,-96.6272819,23,41,41,33,15,9,31,28,84,76,78,158,5337,12881,139,48,61500
747776,APPLE HOME HEALTH,TX,HOUSTON,77082,12000 RICHMOND AVE SUITE 333,Proprietary,2814973045,Yes,Yes,Yes,Yes,Yes,Yes,2013-01-17 00:00:00,2.5,3,94.1,95.7,98.8,100.0,72.8,89.6,100.0,100.0,99.1,98.9,55.8,46.3,50.8,53.7,47.5,47.2,12.9,5.6,Worse Than Expected,Same As Expected,1,0,2.25,0.0,0.1,0.1,0.0,0.0,1.1,0.0,0.0,50820,428,762,29.7313558,-95.5913623,34,218,45,52,40,39,42,108,149,179,143,141,8818,50820,201,48,452100
747783,NURSEX HOME HEALTH SERVICES LLC,TX,ODESSA,79762,5107 WAYLAND DRIVE SUITE 2,Proprietary,4325500268,Yes,Yes,No,Yes,Yes,Yes,2013-01-23 00:00:00,2.0,3,98.5,98.5,100.0,99.5,64.7,79.5,100.0,99.5,100.0,99.5,48.3,29.3,47.3,32.4,34.5,23.5,19.0,16.7,Same As Expected,Same As Expected,1,1,0.0,0.0,0.1,0.3,0.0,0.3,0.8,0.0,0.0,36905,37,219,31.900785,-102.341382,0,16,14,0,0,7,11,50,30,27,73,28,5998,36905,135,48,2503
747798,NEXSTEP HOME HEALTHCARE,TX,MANSFIELD,76063,105 EAST OAK STREET SUITE 103,Proprietary,8172256555,Yes,Yes,Yes,Yes,Yes,Yes,2013-02-17 00:00:00,3.0,3,88.7,94.2,99.2,99.4,81.0,83.8,100.0,99.3,99.2,98.7,63.1,51.8,71.1,71.9,65.0,50.9,16.0,9.0,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35892,48,128,32.5654714,-97.1414512,0,19,15,5,9,0,23,10,51,19,15,10,1524,35892,439,48,111308
747834,TRADITIONS HEALTH CARE,TX,MADISONVILLE,77864,1520 E MAIN STREET,Proprietary,9363482707,Yes,Yes,Yes,Yes,Yes,Yes,2013-05-31 00:00:00,2.0,3,75.4,56.6,82.1,59.8,73.9,81.4,95.8,100.0,99.1,81.9,50.0,54.4,59.7,41.1,37.5,36.0,15.4,10.3,Same As Expected,Same As Expected,1,1,3.0,0.0,1.5,2.0,1.0,2.0,1.5,0.25,0.25,16174,458,577,30.9555761,-95.8968889,149,55,112,71,50,21,17,134,151,69,104,102,4955,16174,313,48,400
747914,AGAVE HOME HEALTH LLC,TX,ALPINE,79830,508 EAST AVENUE E,Proprietary,4328375907,Yes,Yes,Yes,Yes,Yes,Yes,2013-10-07 00:00:00,3.5,2,98.6,98.5,100.0,95.7,67.2,80.4,100.0,99.4,99.2,100.0,69.8,54.9,65.2,68.9,73.0,36.6,13.8,10.4,Same As Expected,Same As Expected,1,1,1.0,0.0,0.1,0.0,0.1,0.1,2.0,0.1,0.1,32588,286,333,30.3596988,-103.6576563,39,104,91,25,15,12,54,39,118,50,31,41,4324,32588,43,48,950300
17013,GENTIVA HEALTH SERVICES,AL,ENTERPRISE,36330,"557 GLOVER STREET, SUITE 5",Proprietary,3343470234,Yes,Yes,Yes,No,No,Yes,1975-07-24 00:00:00,4.0,41,98.3,98.5,99.9,99.7,67.4,67.7,99.6,99.9,98.5,99.7,70.6,60.1,75.3,70.9,70.0,53.0,17.9,13.6,Same As Expected,Worse Than Expected,0,1,5.0,0.0,2.0,1.25,1.0,1.0,4.0,0.0,0.0,26558,210,330,31.328607,-85.817925,14,58,15,27,46,50,122,61,41,92,14,0,8320,26558,31,1,11202
17014,AMEDISYS HOME HEALTH,AL,BLOUNTSVILLE,35031,68278 MAIN STREET,Proprietary,2054294919,Yes,Yes,Yes,Yes,Yes,Yes,1975-09-04 00:00:00,3.5,41,95.3,96.1,97.6,98.8,64.2,60.5,99.4,99.0,92.1,99.4,74.8,58.0,75.5,62.9,77.7,64.4,17.3,14.7,Same As Expected,Worse Than Expected,0,1,3.0,0.0,1.0,1.25,2.0,5.25,10.25,0.5,1.5,21473,561,873,33.9581903,-86.4634757,51,90,158,124,98,40,212,121,160,121,74,185,6992,21473,9,1,50102
17026,GENTIVA HEALTH SERVICES,AL,BIRMINGHAM,35244,"2200 RIVERCHASE PARKWAY, BUILDING 700",Proprietary,2057397800,Yes,Yes,Yes,Yes,Yes,Yes,1979-03-29 00:00:00,3.0,37,86.8,98.1,99.9,99.7,70.2,74.4,99.8,99.3,99.1,99.6,64.9,53.7,67.0,76.0,69.6,55.8,16.9,12.2,Same As Expected,Worse Than Expected,0,1,4.0,0.25,4.0,3.0,2.0,9.5,13.5,0.5,1.0,31635,87,178,33.381301,-86.809022,16,0,0,26,14,31,20,0,57,29,0,72,3765,31635,73,1,14408
17048,GENTIVA HEALTH SERVICES,AL,GENEVA,36340,101 NORTH LINCOLN STREET,Proprietary,3346843919,Yes,Yes,Yes,Yes,No,Yes,1983-12-08 00:00:00,3.5,32,98.3,94.4,100.0,99.7,74.8,80.7,100.0,99.8,100.0,100.0,64.9,56.5,74.0,78.9,73.3,55.5,18.6,15.9,Worse Than Expected,Worse Than Expected,0,0,0.0,0.0,3.5,2.0,1.0,9.0,15.75,0.0,2.0,18293,432,537,31.045643,-85.8903031,0,63,109,200,45,15,41,0,220,90,121,65,5675,18293,61,1,50300
17053,CARESOUTH HOMECARE PROFESSIONALS,AL,DOTHAN,36305,"205 GRACELAND DRIVE, SUITE 3",Proprietary,3347935758,Yes,Yes,Yes,Yes,Yes,Yes,1984-08-20 00:00:00,4.5,32,97.9,99.0,99.7,98.8,68.0,72.3,99.8,99.6,99.2,99.9,79.1,75.8,83.1,75.3,80.1,69.3,17.4,14.7,Same As Expected,Worse Than Expected,0,1,10.0,0.0,4.25,5.5,2.5,4.5,20.5,1.0,1.5,9330,114,159,31.2232313,-85.3904888,41,30,16,20,2,5,26,33,22,29,23,26,2301,9330,69,1,40600
17054,GENTIVA HEALTH SERVICES,AL,BIRMINGHAM,35235,1108 EAST PARK DRIVE,Proprietary,2058360777,Yes,Yes,Yes,Yes,Yes,Yes,1984-09-04 00:00:00,3.5,32,93.8,96.9,99.9,99.5,74.8,78.4,100.0,99.9,99.6,99.8,64.9,59.6,68.8,72.4,77.4,52.6,18.8,12.7,Same As Expected,Worse Than Expected,0,1,0.5,0.0,2.0,4.0,3.5,11.0,13.0,1.0,1.0,24357,246,421,33.58716,-86.6811759,14,79,44,21,51,37,45,92,14,68,49,153,4815,24357,73,1,5903
17069,AMEDISYS HOME HEALTH OF FOLEY,AL,FOLEY,36535,1809 N MCKENZIE STREET,Proprietary,2519711436,Yes,Yes,Yes,Yes,Yes,Yes,1986-07-01 00:00:00,3.5,30,95.5,93.9,98.0,97.0,53.0,46.6,99.7,98.6,96.8,99.0,71.5,64.6,76.7,76.9,77.8,62.2,18.7,14.1,Same As Expected,Worse Than Expected,0,1,4.0,0.0,2.0,4.0,2.25,4.0,12.5,0.5,1.0,23772,518,854,30.4291916,-87.6832189,65,139,109,91,76,38,25,135,178,215,79,222,5846,23772,3,1,11501
17090,GENTIVA HEALTH SERVICES,AL,GILBERTOWN,36908,"12731 HIGHWAY 17, SUITE 3",Proprietary,2518432808,Yes,Yes,No,No,No,Yes,1992-06-10 00:00:00,4.5,24,98.3,99.6,100.0,100.0,69.6,73.3,99.8,100.0,100.0,100.0,73.1,63.6,79.1,77.7,76.0,64.2,16.6,18.7,Same As Expected,Worse Than Expected,0,1,0.0,0.0,1.5,0.0,0.0,2.0,5.0,0.0,0.0,24670,310,350,31.8693591,-88.3211428,71,88,35,57,28,31,60,26,134,52,40,38,3759,24670,23,1,956900
17093,DEKALB REGIONAL HOME HEALTH,AL,FORT PAYNE,35968,"1706 GLENN BOULEVARD, SUITE 3",Proprietary,2565242411,Yes,Yes,Yes,Yes,Yes,Yes,1992-07-30 00:00:00,5.0,24,98.0,98.0,100.0,100.0,85.5,82.8,100.0,100.0,100.0,100.0,82.3,81.3,97.7,84.4,86.6,80.5,6.8,16.7,Same As Expected,Worse Than Expected,0,1,0.0,0.25,1.5,1.0,0.5,2.0,3.0,0.25,0.5,21821,232,240,34.4382145,-85.7569691,31,60,75,45,18,3,12,51,80,69,17,11,3501,21821,49,1,960900
