ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
148028,"HOME BOUND HEALTHCARE, INC",IL,PEORIA,61614,2322 W WILLOW KNOLLS DR,Proprietary,3095890888,Yes,Yes,Yes,Yes,Yes,Yes,2008-11-06 00:00:00,2.5,7,96.0,99.2,100.0,100.0,87.8,86.0,100.0,94.5,99.1,99.7,40.9,29.3,43.9,59.7,44.7,37.9,13.1,14.1,Same As Expected,Worse Than Expected,0,1,5.0,0.0,1.0,0.0,1.5,6.0,4.5,0.5,1.0,40685,445,619,40.775936,-89.628582,60,96,140,104,28,17,72,119,111,124,109,84,5928,40685,143,17,3102
327015,"ALAMOGORDO HOME HEALTH CARE & HOSPICE, INC",NM,ALAMOGORDO,88310,1859 INDIAN WELLS ROAD,Proprietary,5754373500,Yes,Yes,Yes,Yes,Yes,Yes,1978-03-01 00:00:00,2.5,38,95.3,70.4,95.3,63.0,72.6,73.5,92.1,97.8,77.1,86.1,41.7,55.2,56.6,57.3,53.6,41.1,10.5,23.3,Same As Expected,Worse Than Expected,0,1,0.0,0.0,2.0,2.0,0.5,2.0,5.5,0.25,0.5,19920,150,199,32.915779,-105.938167,31,23,60,22,10,4,19,59,29,12,27,53,2056,19920,35,35,303
57021,VNA OF ORANGE COUNTY LLC,CA,SANTA ANA,92705,"2520 RED HILL AVE, SUITE 100",Proprietary,9492634700,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,4.5,50,95.3,98.4,99.2,98.9,76.2,85.8,99.3,99.8,99.9,98.6,70.0,71.3,76.5,85.2,88.0,67.0,15.0,13.8,Same As Expected,Worse Than Expected,0,1,0.0,0.1,2.5,1.0,1.0,7.0,15.0,0.5,0.5,34829,326,681,33.7081321,-117.8421034,0,124,131,26,45,0,86,85,150,49,171,140,15681,34829,59,6,75515
457128,GIRLING HOME HEALTH,TX,EASTLAND,76448,405 E COMMERCE ST,Proprietary,2546291268,Yes,Yes,Yes,Yes,Yes,Yes,1980-08-01 00:00:00,3.0,36,89.6,94.3,99.7,99.3,70.1,85.3,99.3,99.5,99.0,97.9,67.4,54.7,70.0,61.8,59.9,56.8,16.6,13.3,Same As Expected,Worse Than Expected,0,1,2.0,0.0,6.0,25.0,3.0,7.0,19.0,0.5,1.0,33181,543,707,32.4009809,-98.8146362,24,140,106,109,56,108,32,229,61,61,102,222,5903,33181,133,48,950200
227207,PARTNERS HEALTHCARE AT HOME - HOME CARE,MA,WALTHAM,2451,"281 WINTER STREET, SUITE 240",Non - Profit Private,7812904000,Yes,Yes,Yes,Yes,Yes,Yes,1981-10-08 00:00:00,3.5,34,95.1,97.4,99.7,98.3,65.9,72.4,99.1,99.1,99.2,98.4,70.4,67.5,70.5,71.1,71.5,61.9,17.3,11.5,Worse Than Expected,Worse Than Expected,0,0,184.46,0.12,45.36,26.06,24.94,83.42,198.26,6.6,5.3,44840,262,388,42.4004047,-71.2553863,16,75,69,59,30,13,68,82,67,48,90,33,3693,44840,17,25,368102
447207,TENNESSEE QUALITY HOMECARE NW,TN,CAMDEN,38320,279 WEST MAIN STREET,Proprietary,7318478300,Yes,Yes,Yes,Yes,Yes,Yes,1983-03-16 00:00:00,3.0,33,96.8,97.7,99.7,98.4,76.7,93.1,99.1,99.5,99.8,97.7,58.9,54.7,63.9,59.2,57.2,52.9,17.8,13.0,Same As Expected,Worse Than Expected,0,1,7.25,0.0,8.25,8.5,0.0,0.0,16.25,0.25,0.0,17404,370,513,36.057029,-88.105377,27,71,110,84,41,37,30,83,79,94,88,139,3748,17404,5,47,963300
237222,GENTIVA HEALTH SERVICES,MI,GRAND RAPIDS,49546,"625 KENMOOR SE AVE, STE 306",Proprietary,6169425744,Yes,Yes,Yes,Yes,Yes,Yes,1990-08-06 00:00:00,3.0,26,93.3,95.0,99.8,97.7,85.0,86.0,99.5,99.2,98.0,99.7,64.1,60.4,70.1,58.7,66.5,51.0,14.9,19.0,Same As Expected,Worse Than Expected,0,1,0.0,0.0,1.0,4.5,3.5,10.5,14.5,1.5,2.0,40780,528,960,42.9527453,-85.5672889,59,68,78,50,109,164,79,45,92,143,199,402,4909,40780,81,26,11804
117152,CARESOUTH HOMECARE PROFESSIONALS,GA,MACON,31210,"5233 RIVERSIDE DRIVE,  SUITE C",Proprietary,4789711474,Yes,Yes,Yes,Yes,Yes,Yes,2009-03-25 00:00:00,3.5,7,90.6,95.5,99.9,99.5,61.0,72.9,99.9,99.7,98.4,99.8,72.0,68.2,78.2,81.4,69.8,65.5,16.8,15.2,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.05,0.05,0.05,0.05,1.0,1.0,0.05,41396,138,216,32.9321366,-83.7140483,8,33,8,76,13,0,15,71,47,68,15,0,3830,41396,21,13,13411
387147,"FIRST CALL HOME HEALTH AGENCY, LLC",OR,SALEM,97302,2608 CASCADIA INDUSTRIAL ST SE,Proprietary,5033714567,Yes,Yes,Yes,Yes,Yes,Yes,2003-05-15 00:00:00,2.5,13,79.7,98.2,98.6,96.1,51.2,47.5,98.0,99.0,98.2,99.9,58.4,60.8,64.9,58.1,61.1,42.6,16.5,16.1,Same As Expected,Worse Than Expected,0,1,0.0,0.0,3.0,5.4,5.2,14.6,9.4,0.25,0.5,15322,169,258,44.8978689,-123.007907,14,13,45,43,17,37,20,0,88,61,35,54,4181,15322,47,41,1000
368381,VIAQUEST HOME CARE,OH,CINCINNATI,45215,10296 SPRINGFIELD PIKE,Proprietary,9372473200,Yes,Yes,Yes,Yes,Yes,Yes,2011-09-13 00:00:00,2.5,5,74.5,97.3,99.3,98.0,86.7,91.5,98.7,100.0,100.0,99.3,55.4,54.3,55.2,62.1,64.4,38.8,17.8,5.7,Same As Expected,Worse Than Expected,0,1,6.0,0.0,0.25,2.0,0.0,0.0,4.0,0.0,0.0,28637,178,427,39.255823,-84.468799,15,30,50,57,12,14,68,52,112,55,40,100,4049,28637,61,39,22500
57412,ESKATON HOME HEALTHCARE,CA,FAIR OAKS,95628,"9722 FAIR OAKS BLVD, SUITE A & E",Non - Profit Private,9165363750,Yes,Yes,Yes,Yes,Yes,Yes,1993-08-02 00:00:00,4.0,23,98.9,99.3,100.0,99.6,86.8,96.3,99.9,100.0,100.0,100.0,65.0,54.7,65.9,72.2,75.9,51.4,14.8,15.4,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.39,1.44,1.8,6.1,10.18,0.47,0.4,45609,79,131,34.1470319,-118.150524,0,24,18,9,28,0,12,34,40,0,36,9,1530,45609,37,6,461902
237451,SPECTRUM HEALTH BIG RAPIDS HOME CARE,MI,CANADIAN LAKES,49346,"8354  100TH AVENUE, STE 3",Non - Profit Private,2315924209,Yes,Yes,Yes,Yes,Yes,Yes,2000-09-01 00:00:00,4.0,16,98.1,98.8,100.0,99.9,73.8,88.1,99.2,99.7,99.9,99.7,63.2,66.6,72.1,68.5,71.4,59.2,15.0,16.8,Better Than Expected,Worse Than Expected,0,1,2.0,0.0,2.6,0.0,1.2,3.6,12.9,0.5,0.3,23536,748,781,43.5886392,-85.2865521,66,161,247,169,17,88,81,157,200,102,161,80,5792,23536,107,26,961000
337012,VISITING NURSE ASSOCIATION OF HUDSON VALLEY,NY,TARRYTOWN,10591,"540 WHITE PLAINS ROAD, SUITE 300",Non - Profit Private,9146667616,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,3.0,50,92.0,96.0,98.3,97.0,70.4,74.5,98.3,99.1,99.8,99.6,63.2,63.0,63.4,61.1,66.9,46.0,18.4,11.6,Same As Expected,Worse Than Expected,0,1,11.0,0.0,7.0,1.0,0.0,1.0,47.0,1.0,1.0,59573,287,353,41.0610287,-73.8410395,66,30,105,32,25,29,15,61,101,80,43,53,5859,59573,119,36,11101
497030,"HOME RECOVERY HOME AID, INC",VA,FARMVILLE,23901,816 EAST THIRD STREET,Proprietary,4343926650,Yes,Yes,Yes,Yes,No,Yes,1985-09-24 00:00:00,4.0,30,94.0,94.8,99.2,99.0,82.2,88.9,98.3,99.3,99.7,98.6,66.5,68.0,66.9,73.9,77.6,55.3,14.9,14.1,Same As Expected,Worse Than Expected,0,1,15.0,0.0,1.75,6.25,2.5,10.5,1100.25,0.0,0.25,18043,386,603,37.297587,-78.382165,61,81,125,13,67,39,58,108,95,86,60,196,7241,18043,147,51,930100
387142,SIGNATURE HOME HEALTH,OR,CENTRAL POINT,97502,834 SOUTH FRONT STREET,Proprietary,5416647400,Yes,Yes,Yes,Yes,Yes,Yes,1998-10-07 00:00:00,4.0,17,94.9,97.8,100.0,99.9,82.1,92.6,99.7,99.9,100.0,99.8,68.7,64.1,75.1,65.9,80.3,58.0,15.7,14.4,Same As Expected,Worse Than Expected,0,1,7.25,0.0,1.0,9.5,5.5,7.25,12.25,1.0,1.25,20878,528,738,42.3663273,-122.9113861,76,89,157,33,72,101,64,79,170,145,101,179,6490,20878,29,41,1001
197204,"BETTER CARE HOME HEALTH, INC.",LA,ALEXANDRIA,71301,2735 CULPEPPER ROAD,Proprietary,3184734676,Yes,Yes,Yes,Yes,Yes,Yes,1986-10-02 00:00:00,3.0,29,99.4,99.4,100.0,98.8,57.1,51.9,100.0,100.0,100.0,95.7,69.0,34.0,63.6,73.5,48.7,66.2,11.2,17.5,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.5,3.0,0.0,0.0,5.0,0.0,0.0,16816,409,513,31.264351,-92.461697,62,53,77,35,98,84,37,86,117,105,102,66,6944,16816,79,22,12500
347098,BROOKDALE HOME HEALTH CHARLOTTE,NC,CHARLOTTE,28269,"9335 HARRIS CORNERS PARKWAY, SUITE 190",Proprietary,7049212051,Yes,Yes,Yes,Yes,Yes,Yes,1980-01-07 00:00:00,5.0,36,97.5,99.7,100.0,99.7,95.5,98.2,100.0,99.3,99.3,100.0,81.6,67.9,88.0,85.6,95.4,41.5,15.4,16.6,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.5,2.0,10.75,12.5,10.0,0.25,3.25,33089,82,123,35.3451732,-80.8450716,7,21,45,0,9,0,42,29,33,0,9,10,4217,33089,119,37,6107
147289,CARETENDERS VISITING SERVICES OF SOUTHERN ILLINOIS,IL,FAIRVIEW HEIGHTS,62208,141 MARKET PLACE SUITE 110,Proprietary,6182778899,Yes,Yes,Yes,Yes,Yes,Yes,1984-08-06 00:00:00,3.0,32,96.9,59.2,97.0,98.6,76.2,79.7,99.7,99.6,100.0,99.9,63.3,58.0,63.8,64.3,63.6,51.4,18.3,14.9,Same As Expected,Worse Than Expected,0,1,14.0,0.0,6.0,2.0,5.0,14.0,26.0,1.0,4.0,30857,551,663,38.596303,-89.9930094,66,128,120,49,93,95,66,71,195,140,103,88,7039,30857,163,17,503402
367190,INTERIM HEALTH CARE OF AKRON/CANTON,OH,AKRON,44333,3040 WEST MARKET STREET,Proprietary,3308365571,Yes,Yes,Yes,Yes,Yes,Yes,1982-05-14 00:00:00,3.5,34,94.5,86.0,98.5,97.9,64.8,63.6,97.4,97.9,83.0,88.6,64.0,68.1,66.6,80.1,69.1,47.3,10.4,12.5,Same As Expected,Worse Than Expected,0,1,0.0,0.0,157.0,32.0,0.0,1.0,26.0,0.0,0.0,40048,670,1031,41.1285328,-81.6115413,45,140,15,205,157,108,81,172,132,272,97,277,6393,40048,153,39,532202
67201,SCL HOME HEALTH LLC,CO,DENVER,80247,3980 QUEBEC STREET SUITE 100,Proprietary,3033887000,Yes,Yes,Yes,Yes,Yes,Yes,1992-05-19 00:00:00,3.0,24,86.2,97.4,99.6,96.7,71.4,76.7,99.8,99.9,99.2,98.9,62.5,56.5,70.8,66.6,65.4,52.5,14.4,12.4,Better Than Expected,Worse Than Expected,0,1,0.0,0.0,4.59,1.1,1.41,8.6,6.4,0.8,0.41,50404,53,256,39.7725725,-104.8997082,0,17,36,0,0,0,69,45,26,22,49,45,4902,50404,31,8,4107
347212,AMEDISYS HOME HEALTH OF WINSTON SALEM,NC,WINSTON-SALEM,27106,"1100-B SOUTH STRATFORD ROAD, SUITE 531",Proprietary,3367687200,Yes,Yes,Yes,Yes,Yes,Yes,1995-10-06 00:00:00,4.0,20,96.4,99.1,97.0,98.1,78.6,63.8,98.3,99.9,84.0,99.8,74.0,61.8,72.8,71.5,78.2,52.6,17.3,14.3,Same As Expected,Worse Than Expected,0,1,0.0,0.25,0.25,3.0,3.0,8.0,9.0,1.0,1.5,26274,195,348,36.0807031,-80.2997558,30,24,39,22,17,63,22,89,44,47,89,57,4048,26274,67,37,2200
227465,OVERLOOK VISITING NURSE ASSOCIATION INC,MA,WORCESTER,1604,416 BELMONT STREET,Non - Profit Private,5087923460,Yes,Yes,Yes,Yes,Yes,Yes,1997-09-04 00:00:00,3.5,19,92.4,96.1,98.7,97.7,64.5,55.3,98.5,98.7,97.8,99.4,70.5,66.1,69.8,69.2,76.5,55.0,16.5,13.8,Same As Expected,Worse Than Expected,0,1,16.5,0.0,28.0,4.0,2.8,15.9,33.8,3.0,0.1,30239,145,431,42.273742,-71.760627,17,47,35,14,10,22,100,23,50,71,87,100,2799,30239,27,25,732201
17874,LIMESTONE COUNTY HOME CARE,AL,ATHENS,35611,20371 CLYDE MABRY DRIVE,Government - State/ County,2562300434,Yes,Yes,No,No,Yes,Yes,1988-04-06 00:00:00,3.5,28,92.8,99.3,99.1,99.9,54.3,50.9,99.6,99.7,100.0,99.7,68.0,57.0,70.3,73.2,64.4,56.7,15.3,11.2,Same As Expected,Worse Than Expected,0,1,3.0,0.0,7.25,2.0,0.0,2.0,12.25,0.75,0.0,34029,539,517,34.7524186,-86.9594296,104,155,78,166,13,23,93,24,193,133,25,49,6267,34029,83,1,21100
207054,VALLEY HOME HEALTH SERVICES,ME,CARIBOU,4736,"658 MAIN STREET, SUITE 2",Proprietary,2074921149,Yes,Yes,Yes,Yes,Yes,Yes,1995-07-18 00:00:00,3.0,21,89.1,89.4,100.0,99.1,84.7,93.5,99.7,97.0,94.9,98.4,63.2,56.6,64.9,66.0,60.5,47.5,13.1,17.4,Same As Expected,Worse Than Expected,0,1,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,23597,173,323,46.8578364,-68.0111262,22,19,57,35,31,9,0,66,80,86,65,26,2635,23597,3,23,951200
267555,PHELPS REGIONAL HOMECARE,MO,ROLLA,65401,575 A BLUES LAKE PARKWAY,Non - Profit Other,5733642425,Yes,Yes,Yes,Yes,Yes,Yes,1998-10-06 00:00:00,3.0,17,89.3,97.1,99.3,99.2,71.2,78.2,99.0,99.9,99.3,99.1,58.6,62.6,64.8,63.0,66.7,45.8,16.8,12.8,Same As Expected,Worse Than Expected,0,1,0.0,0.0,3.1,5.0,1.0,4.2,10.0,0.1,0.4,20495,219,289,37.9369605,-91.7998956,31,16,109,57,6,0,9,82,83,45,26,44,3421,20495,161,29,890700
743100,SCOF HEALTHCARE PROVIDERS,TX,ARLINGTON,76006,360 PLACE 1201 N WATSON RD SUITE 136,Proprietary,8174591220,Yes,Yes,Yes,Yes,Yes,Yes,2008-04-18 00:00:00,2.0,8,87.3,98.7,100.0,90.9,45.5,53.2,100.0,100.0,98.2,88.6,36.8,32.1,40.8,11.6,22.4,20.4,5.7,11.7,Same As Expected,Worse Than Expected,0,1,2.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,27647,45,74,32.7683403,-97.0640186,16,9,9,0,11,0,16,7,19,32,0,0,3669,27647,439,48,113115
367001,WYANDOT COUNTY HOME HEALTH AGENCY,OH,UPPER SANDUSKY,43351,210 NORTH SANDUSKY AVENUE,Government - State/ County,4192943881,Yes,Yes,Yes,Yes,No,Yes,1966-07-01 00:00:00,3.0,50,95.8,79.1,100.0,97.9,69.9,80.5,99.6,100.0,99.5,97.9,64.4,58.1,67.5,68.8,56.7,59.4,11.6,15.7,Same As Expected,Worse Than Expected,0,1,4.0,0.0,6.5,0.0,0.0,0.0,5.0,0.0,0.0,20364,247,306,40.8293125,-83.2813743,64,10,37,54,28,54,13,24,86,63,30,90,3098,20364,175,39,938400
537041,FRONTIER HOME HEALTH AND HOSPICE,WY,LANDER,82520,230 N 1ST ST,Proprietary,3078564127,Yes,Yes,Yes,Yes,Yes,Yes,1992-06-22 00:00:00,2.5,24,78.0,95.8,93.1,96.8,71.9,83.0,99.6,98.3,98.0,98.7,59.2,57.0,63.5,58.5,61.5,49.0,18.9,14.0,Same As Expected,Worse Than Expected,0,1,2.0,0.0,3.0,0.0,1.0,1.0,7.0,0.25,0.0,20951,243,279,42.8337631,-108.7266726,38,40,65,78,11,11,21,68,93,44,24,29,4194,20951,13,56,100
237451,SPECTRUM HEALTH BIG RAPIDS HOME CARE,MI,CANADIAN LAKES,49346,"8354  100TH AVENUE, STE 3",Non - Profit Private,2315924209,Yes,Yes,Yes,Yes,Yes,Yes,2000-09-01 00:00:00,4.0,16,98.1,98.8,100.0,99.9,73.8,88.1,99.2,99.7,99.9,99.7,63.2,66.6,72.1,68.5,71.4,59.2,15.0,16.8,Better Than Expected,Worse Than Expected,0,1,2.0,0.0,2.6,0.0,1.2,3.6,12.9,0.5,0.3,23536,748,781,43.5886392,-85.2865521,66,161,247,169,17,88,81,157,200,102,161,80,5792,23536,107,26,961000
57606,FEATHER RIVER HOME HEALTH AGENCY,CA,PARADISE,95969,"6626 CLARK ROAD, STE P",Non - Profit Religious,5308723378,Yes,Yes,Yes,Yes,Yes,Yes,1984-01-31 00:00:00,3.0,32,81.2,96.9,99.7,96.7,64.0,72.1,98.4,98.1,87.9,99.9,62.3,68.8,72.4,53.9,68.2,54.7,15.1,17.0,Same As Expected,Worse Than Expected,0,1,0.0,0.2,2.4,1.0,1.5,5.2,11.25,0.5,0.4,26864,456,528,39.7762815,-121.5901918,67,71,110,110,46,52,69,77,113,112,80,77,3549,26864,7,6,1900
517128,MINGO WAYNE HOME HEALTH,WV,WILLIAMSON,25661,155 E 2ND AVENUE,Non - Profit Religious,3042353010,Yes,Yes,No,No,No,Yes,2005-06-15 00:00:00,3.5,11,95.9,99.3,98.5,99.9,59.6,69.1,100.0,99.7,99.6,99.9,69.0,70.8,82.0,71.1,67.4,59.2,21.0,12.8,Same As Expected,Worse Than Expected,0,1,0.0,0.0,1.0,2.0,0.0,3.0,12.0,0.0,0.0,24968,267,476,37.6717855,-82.2775266,54,76,53,52,9,23,79,68,27,112,74,116,3857,24968,59,54,957400
107207,NURSE ON CALL,FL,DAYTONA BEACH,32117,1540 CORNERSTONE BLVD STE 240,Proprietary,3867560884,Yes,Yes,Yes,Yes,Yes,Yes,1985-03-14 00:00:00,3.0,31,89.2,92.1,96.3,95.9,57.8,64.4,98.3,97.5,93.1,98.3,67.7,64.9,71.4,66.8,71.0,56.7,17.7,13.9,Same As Expected,Worse Than Expected,0,1,9.2,0.0,0.5,6.75,10.5,29.0,38.0,0.5,1.5,17720,493,653,29.2217882,-81.0953252,172,24,83,76,59,79,44,60,133,76,137,203,6469,17720,127,12,82301
117306,CARESOUTH HOMECARE PROFESSIONALS,GA,COLUMBUS,31904,6001 RIVER ROAD SUITE 220,Proprietary,7063276159,Yes,Yes,Yes,Yes,Yes,Yes,1979-04-01 00:00:00,4.0,37,97.1,95.7,99.6,98.6,65.9,75.0,99.7,99.4,99.6,99.9,71.4,71.6,77.7,80.2,79.0,65.6,16.1,15.5,Same As Expected,Worse Than Expected,0,1,0.0,0.0,6.0,1.0,3.0,12.0,22.0,1.0,2.0,35187,371,650,32.530491,-84.993909,47,30,115,61,74,44,47,94,128,94,84,203,7042,35187,215,13,10302
167187,GENTIVA HEALTH SERVICES,IA,URBANDALE,50322,"6200 AURORA AVENUE, SUITE 100E",Proprietary,5152770977,Yes,Yes,Yes,Yes,Yes,Yes,1987-03-16 00:00:00,3.0,29,91.8,96.9,99.3,94.5,87.7,87.6,99.8,99.4,96.9,99.8,54.5,58.5,73.7,60.0,72.7,48.3,18.1,17.0,Same As Expected,Worse Than Expected,0,1,0.0,0.0,3.6,3.0,1.4,2.0,4.7,1.0,0.1,40238,134,172,41.6000511,-93.6757863,23,24,29,23,16,19,32,14,40,5,14,67,2001,40238,153,19,3001
87034,AMEDISYS HOME HEALTH,DE,GEORGETOWN,19947,21309 BERLIN ROAD,Proprietary,3028550310,Yes,Yes,Yes,Yes,Yes,Yes,2003-05-02 00:00:00,4.0,13,96.0,96.0,100.0,97.4,79.1,66.5,97.8,94.3,95.3,99.7,65.9,61.5,74.1,82.5,74.7,59.8,12.1,13.4,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.25,0.0,0.25,4.0,3.5,0.25,0.25,17296,190,267,38.6966129,-75.3985754,9,49,45,0,34,53,12,36,23,50,35,111,5791,17296,5,10,50503
237006,REVERENCE HOME HEALTH AND HOSPICE,MI,KALAMAZOO,49007,348 NORTH BURDICK ST,Non - Profit Other,2693431396,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,4.0,50,82.9,99.4,99.6,99.8,81.2,84.1,99.6,99.9,100.0,98.9,69.6,64.7,70.8,68.9,67.3,56.2,12.8,14.0,Better Than Expected,Worse Than Expected,0,1,66.5,0.0,35.25,0.0,5.75,10.5,66.0,3.25,1.0,19712,109,77,42.29431,-85.5828987,20,20,36,18,5,10,0,13,0,32,21,11,1806,19712,77,26,201
59326,"LOVING CARE HOME HEALTH, LLC.",CA,SUNNYVALE,94085,"830 STEWART DRIVE, SUITE 211",Proprietary,4087491745,Yes,Yes,Yes,Yes,Yes,Yes,2011-06-22 00:00:00,4.5,5,97.8,99.3,100.0,99.8,88.6,86.2,100.0,100.0,99.7,100.0,77.3,69.7,71.7,78.5,83.2,61.1,17.6,12.7,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.25,0.5,0.5,0.5,1.5,0.25,0.0,50335,124,193,37.383488,-122.0096247,0,17,13,49,24,21,0,60,23,21,33,56,5489,50335,85,6,508704
108309,AMEDISYS HOME HEALTH,FL,PENSACOLA,32503,4900 BAYOU BLVD STE 201,Proprietary,8504771082,Yes,Yes,Yes,Yes,Yes,Yes,2006-06-06 00:00:00,3.5,10,94.2,94.7,95.3,99.3,76.1,74.7,99.7,97.7,96.5,99.7,69.7,61.9,77.8,70.7,70.2,60.8,18.5,12.7,Same As Expected,Worse Than Expected,0,1,0.0,0.0,1.75,2.25,4.25,7.0,14.0,0.75,2.25,25155,353,471,30.47023,-87.2061233,29,155,23,26,94,26,137,35,73,44,105,77,4690,25155,33,12,1201
108067,APEX HOME HEALTHCARE,FL,JACKSONVILLE,32216,6789 SOUTHPOINT PKWY STE 200,Proprietary,9042960605,Yes,Yes,Yes,Yes,Yes,Yes,2004-06-14 00:00:00,3.5,12,96.0,84.8,98.2,99.6,70.4,74.3,99.6,99.6,99.9,99.7,72.0,63.5,78.5,72.8,73.6,60.8,18.3,12.2,Same As Expected,Worse Than Expected,0,1,0.0,0.0,2.0,8.0,8.0,25.0,22.0,2.0,2.0,23096,278,637,30.25927,-81.592018,38,29,59,99,32,21,98,68,112,102,128,129,4902,23096,31,12,15924
387026,ST CHARLES HOME HEALTH SERVICES,OR,BEND,97701,63031 NE LAYTON AVE,Non - Profit Private,5417067796,Yes,Yes,Yes,Yes,Yes,Yes,1966-08-05 00:00:00,3.0,50,92.2,91.5,100.0,99.0,72.6,87.5,99.9,100.0,100.0,99.6,58.2,60.9,69.3,54.3,70.9,52.7,15.0,13.8,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.5,0.0,4.6,13.15,16.23,0.5,0.8,35254,797,914,44.0891401,-121.2911924,126,118,300,57,80,116,194,137,299,125,67,92,10294,35254,17,41,1100
117028,"NORTH GEORGIA HOME HEALTH AGENCY, AN AMEDYSIS COMP",GA,RINGGOLD,30736,122 BATTLEFIELD CROSSING COURT,Proprietary,7068615940,Yes,Yes,Yes,Yes,Yes,No,1975-12-01 00:00:00,3.0,40,95.0,95.8,96.5,98.5,70.1,69.7,99.3,98.8,98.1,99.5,67.1,59.1,69.8,65.6,66.6,58.9,17.9,14.3,Same As Expected,Worse Than Expected,0,1,0.0,1.0,12.0,30.0,14.0,35.0,22.0,3.0,4.0,26272,435,545,34.9378207,-85.1992777,53,148,120,66,12,36,74,129,108,121,61,52,7540,26272,47,13,30401
517054,AMEDISYS HOME HEALTH OF WEST VIRGINIA,WV,BECKLEY,25801,108 SUNSET DRIVE,Proprietary,3042532273,Yes,Yes,Yes,No,Yes,Yes,1985-04-17 00:00:00,3.5,31,87.6,93.5,93.5,97.2,65.4,70.7,99.9,97.6,93.8,99.9,74.3,61.2,74.2,71.5,80.7,64.5,18.7,14.3,Worse Than Expected,Worse Than Expected,0,0,0.0,0.0,1.0,5.0,2.0,5.0,9.0,1.0,0.0,20865,219,260,37.7898439,-81.2045628,17,19,71,36,55,21,42,0,81,47,39,51,4649,20865,81,54,600
147271,SAINT ANTHONY MEDICAL CENTER FOR HOME CARE,IL,ROCKFORD,61108,5501 E STATE STREET,Non - Profit Religious,8159218700,Yes,Yes,Yes,Yes,Yes,Yes,1984-07-18 00:00:00,3.5,32,92.1,97.5,99.9,99.5,76.6,87.9,99.9,100.0,99.9,99.9,63.3,65.1,68.9,71.7,72.5,52.3,18.2,12.9,Same As Expected,Worse Than Expected,0,1,0.0,0.0,2.0,1.6,4.01,9.7,20.84,2.0,0.01,22039,287,371,42.2652693,-89.0095413,23,44,119,43,27,31,41,101,64,44,34,87,3560,22039,201,17,502
37244,"KC'S HOME HEALTH CARE, LLC",AZ,PHOENIX,85024,"20612 NORTH CAVE CREEK ROAD, SUITE F151",Proprietary,6022834089,Yes,Yes,Yes,Yes,Yes,Yes,2006-10-04 00:00:00,4.0,9,97.2,100.0,100.0,99.8,84.4,88.2,100.0,100.0,100.0,100.0,63.7,63.4,73.1,77.6,73.9,56.4,15.7,16.2,Same As Expected,Worse Than Expected,0,1,0.0,0.0,2.0,1.0,2.0,7.0,8.2,1.0,0.5,35062,216,216,33.6733953,-112.0327652,35,56,28,46,31,20,60,16,55,11,56,18,3568,35062,13,4,614900
58154,INTEGRITY HOME CARE CORPORATION,CA,NORTHRIDGE,91324,"8954 RESEDA BLVD, STE 201",Proprietary,8183416844,Yes,Yes,Yes,Yes,Yes,Yes,2003-01-09 00:00:00,2.5,13,88.9,98.6,99.2,93.7,62.4,54.2,97.9,100.0,100.0,84.0,52.4,49.1,52.0,71.4,53.0,38.9,22.6,11.2,Same As Expected,Worse Than Expected,0,1,0.0,0.0,0.5,2.0,0.5,1.5,1.5,0.25,0.25,26106,225,237,34.2334417,-118.5357996,23,70,34,41,26,31,29,48,47,48,26,39,4808,26106,37,6,115202
